Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
ALEX* ;x,Terrorist,-1744.62,289.695,-63.96875,Knife,100,100,0,0,0,False,True,False,86.83594,14.41406
ALEX* ;x,Terrorist,635.459,-37.696,84.97231,AK47,97,100,-154.8863,136.3072,0,False,True,False,350.1563,343.8281
ALEX* ;x,Terrorist,624.1055,-28.21548,85.24144,AK47,97,100,-172.7612,123.5207,0,False,True,False,349.4531,343.125
ALEX* ;x,Terrorist,614.1284,-22.06653,84.94105,AK47,97,100,-187.98,104.348,0,False,True,False,349.1016,342.4219
ALEX* ;x,Terrorist,603.3262,-16.40874,84.49722,AK47,97,100,-151.5654,79.04625,0,False,True,False,348.0469,342.0703
ALEX* ;x,Terrorist,594.8051,-11.89283,84.1534,AK47,97,100,-96.51497,56.42783,0,False,True,False,348.0469,342.0703
ALEX* ;x,Terrorist,589.8799,-8.351199,84.06388,AK47,97,100,-81.28765,72.09427,0,False,True,False,348.0469,342.0703
ALEX* ;x,Terrorist,585.7568,-3.727363,84.17256,AK47,97,100,-57.08699,66.38493,0,False,True,False,348.3984,342.0703
ALEX* ;x,Terrorist,582.1393,-1.664211,84.0594,AK47,97,100,-45.69855,2.48839,0,False,True,False,349.4531,342.7734
ALEX* ;x,Terrorist,579.9885,-1.822819,83.8186,AK47,97,100,-22.78223,10.01391,0,False,True,False,350.8594,344.1797
ALEX* ;x,Terrorist,579.3121,-0.1804523,83.9436,AK47,97,100,-4.422136,36.8614,0,False,True,False,350.8594,345.2344
ALEX* ;x,Terrorist,579.2642,2.519282,84.25888,AK47,97,100,-1.091669,31.25311,0,False,True,False,350.8594,345.2344
ALEX* ;x,Terrorist,579.1371,2.634156,84.25939,AK47,97,100,-2.376467,-11.69301,0,False,True,False,349.1016,344.5313
ALEX* ;x,Terrorist,578.8139,1.084443,84.04221,AK47,97,100,-4.300016,-20.29295,0,False,True,False,346.9922,342.0703
ALEX* ;x,Terrorist,578.6785,0.4602433,83.95419,AK47,97,100,-2.229839,-9.356135,0,False,True,False,346.6406,341.3672
ALEX* ;x,Terrorist,578.3551,-0.9118797,83.75806,AK47,97,100,-7.402174,-31.76693,0,False,True,False,346.9922,341.3672
ALEX* ;x,Terrorist,578.1308,-3.622338,83.41341,AK47,97,100,5.660089,-50.91025,0,False,True,False,347.6953,341.3672
ALEX* ;x,Terrorist,579.1979,-7.372324,83.07874,AK47,97,100,25.16058,-67.23997,0,False,True,False,348.3984,341.0156
ALEX* ;x,Terrorist,581.2865,-11.09554,82.85267,AK47,97,100,50.10689,-64.4091,0,False,True,False,348.3984,341.0156
ALEX* ;x,Terrorist,585.081,-15.98348,82.66452,AK47,97,100,44.81959,-79.96592,0,False,True,False,348.75,341.0156
ALEX* ;x,Terrorist,587.1747,-21.64917,82.20857,AK47,97,100,25.68806,-98.17728,0,False,True,False,349.8047,341.3672
ALEX* ;x,Terrorist,588.3023,-26.73048,81.72224,AK47,97,100,19.87621,-72.80557,0,False,True,False,351.2109,341.3672
ALEX* ;x,Terrorist,589.587,-28.9788,81.58815,AK47,97,100,14.16102,-1.146655,0,False,True,False,352.9688,341.3672
ALEX* ;x,Terrorist,590.0792,-27.88868,81.76825,AK47,97,100,5.668923,28.43397,0,False,True,False,356.4844,341.3672
ALEX* ;x,Terrorist,590.333,-25.69792,82.05431,AK47,97,100,3.87769,48.73845,0,False,True,False,0,341.0156
ALEX* ;x,Terrorist,590.5097,-21.39229,82.58326,AK47,97,100,1.695083,63.25834,0,False,True,False,2.460938,338.2031
ALEX* ;x,Terrorist,590.6063,-18.99151,82.878,AK47,97,100,2.131198,20.8672,0,False,True,False,2.8125,335.7422
ALEX* ;x,Terrorist,590.6489,-18.90914,82.89217,AK47,97,100,0,0,0,False,True,False,2.8125,335.7422
ALEX* ;x,Terrorist,590.6489,-18.90914,82.89217,AK47,97,100,0,0,0,False,True,False,3.164063,335.7422
ALEX* ;x,Terrorist,590.6268,-18.5074,82.93754,AK47,97,100,-0.6315415,11.48264,0,False,True,False,3.164063,336.4453
ALEX* ;x,Terrorist,590.6364,-18.68195,82.91782,AK47,97,100,0.7859946,-14.2909,0,False,True,False,3.164063,337.1484
ALEX* ;x,Terrorist,590.7393,-20.69639,82.68951,AK47,97,100,1.888653,-40.14226,0,False,True,False,2.109375,338.2031
ALEX* ;x,Terrorist,591.1838,-23.7332,82.37518,AK47,97,100,19.85975,-45.90005,0,False,True,False,358.5938,340.6641
ALEX* ;x,Terrorist,593.5676,-26.06757,82.34431,AK47,97,100,50.75134,-32.59459,0,False,True,False,353.3203,341.7188
ALEX* ;x,Terrorist,597.6262,-27.95875,82.53889,AK47,97,100,75.49219,-29.43742,0,False,True,False,349.4531,341.7188
ALEX* ;x,Terrorist,602.1824,-28.90838,82.89651,AK47,97,100,88.10913,-6.1646,0,False,True,False,348.3984,341.7188
ALEX* ;x,Terrorist,608.8655,-28.38595,83.64825,AK47,97,100,101.0909,11.02713,0,False,True,False,347.3438,341.3672
ALEX* ;x,Terrorist,615.173,-27.98565,84.34676,AK47,97,100,90.2776,-9.61145,0,False,True,False,346.9922,341.0156
ALEX* ;x,Terrorist,619.1616,-29.56329,84.56103,AK47,97,100,61.04163,-42.03794,0,False,True,False,346.9922,341.0156
ALEX* ;x,Terrorist,622.3073,-33.77455,84.33645,AK47,97,100,33.23824,-72.69102,0,False,True,False,347.3438,340.6641
ALEX* ;x,Terrorist,623.7485,-39.04762,83.73879,AK47,97,100,15.96786,-92.5789,0,False,True,False,347.6953,340.3125
ALEX* ;x,Terrorist,624.348,-44.11645,83.09399,AK47,97,100,9.268857,-84.6354,0,False,True,False,348.0469,340.3125
ALEX* ;x,Terrorist,624.0305,-47.78135,82.56064,AK47,97,100,-15.06616,-22.29809,0,False,True,False,348.3984,339.9609
ALEX* ;x,Terrorist,622.8523,-47.58584,82.47731,AK47,97,100,-21.00689,17.19502,0,False,True,False,348.75,339.9609
ALEX* ;x,Terrorist,621.4512,-46.03964,82.56995,AK47,97,100,-29.52165,36.14838,0,False,True,False,349.1016,339.9609
ALEX* ;x,Terrorist,618.8665,-42.61909,82.81009,AK47,97,100,-42.7201,58.51841,0,False,True,False,349.1016,339.9609
ALEX* ;x,Terrorist,616.2127,-38.91053,83.08374,AK47,97,100,-52.548,74.24189,0,False,True,False,349.1016,339.9609
ALEX* ;x,Terrorist,612.5068,-33.93793,83.36552,AK47,97,100,-67.98219,77.32946,0,False,True,False,349.1016,339.9609
ALEX* ;x,Terrorist,606.8895,-29.10354,83.35918,AK47,97,100,-80.57037,61.12383,0,False,True,False,349.1016,340.3125
ALEX* ;x,Terrorist,603.0884,-26.26997,83.30298,AK47,97,100,-62.73726,41.19129,0,False,True,False,349.1016,340.3125
ALEX* ;x,Terrorist,599.5855,-25.5568,83.02602,AK47,97,100,-50.2143,-9.385907,0,False,True,False,349.1016,340.3125
ALEX* ;x,Terrorist,596.5558,-27.7718,82.45059,AK47,97,100,-38.73728,-46.85858,0,False,True,False,349.1016,340.3125
ALEX* ;x,Terrorist,595.2195,-31.03485,81.92561,AK47,97,100,-0.1569313,-48.26791,0,False,True,False,349.1016,340.3125
ALEX* ;x,Terrorist,596.2973,-33.32219,81.76553,AK47,97,100,32.63081,-37.65693,0,False,True,False,349.1016,340.3125
ALEX* ;x,Terrorist,599.8088,-35.70964,81.84478,AK47,97,100,62.8687,-32.16728,0,False,True,False,349.1016,340.3125
ALEX* ;x,Terrorist,604.5595,-37.68217,82.10114,AK47,97,100,85.37644,-31.20435,0,False,True,False,349.1016,340.3125
ALEX* ;x,Terrorist,610.5107,-39.60604,82.47797,AK47,97,100,102.1426,-30.41645,0,False,True,False,349.4531,340.6641
ALEX* ;x,Terrorist,616.5636,-42.45555,82.62667,AK47,97,100,86.35262,-57.83374,0,False,True,False,351.5625,341.0156
ALEX* ;x,Terrorist,620.4628,-46.32104,82.44278,AK47,97,100,61.01432,-79.4982,0,False,True,False,351.9141,341.0156
ALEX* ;x,Terrorist,623.7755,-52.71104,81.85859,AK47,97,100,37.84934,-94.43452,0,False,True,False,351.9141,341.0156
ALEX* ;x,Terrorist,626.3016,-56.75003,81.528,AK47,97,100,48.70555,-42.98252,0,False,True,False,352.2656,341.0156
ALEX* ;x,Terrorist,629.4338,-58.0246,81.63249,AK47,97,100,62.9113,-9.93374,0,False,True,False,352.9688,341.0156
ALEX* ;x,Terrorist,634.436,-57.46821,82.15651,AK47,97,100,77.55206,20.72664,0,False,True,False,354.7266,341.7188
ALEX* ;x,Terrorist,639.7017,-55.64803,82.87823,AK47,97,100,89.55824,25.26541,0,False,True,False,355.7813,342.0703
ALEX* ;x,Terrorist,644.2213,-55.48491,83.30489,AK47,97,100,73.10702,-13.96476,0,False,True,False,357.1875,342.7734
ALEX* ;x,Terrorist,648.4794,-58.09505,83.32607,AK47,97,100,53.08023,-53.50114,0,False,True,False,7.734375,346.2891
ALEX* ;x,Terrorist,651.6788,-62.32882,83.02885,AK47,97,100,51.92433,-77.05191,0,False,True,False,26.71875,352.2656
ALEX* ;x,Terrorist,654.7609,-66.91587,82.62832,AK47,97,100,60.56888,-87.71514,0,False,True,False,42.1875,355.4297
ALEX* ;x,Terrorist,659.5142,-73.11245,82.10567,AK47,97,100,72.16415,-85.39072,0,False,True,False,54.14063,357.1875
ALEX* ;x,Terrorist,664.3334,-78.16776,81.76348,AK47,97,100,80.77792,-77.29273,0,False,True,False,60.46875,358.2422
ALEX* ;x,Terrorist,669.8213,-82.70473,81.56036,AK47,97,100,113.9921,-86.42435,0,False,True,False,63.63281,359.2969
ALEX* ;x,Terrorist,679.1807,-89.03609,81.42903,AK47,97,100,146.8883,-92.31717,0,False,True,False,65.39063,0.3515625
ALEX* ;x,Terrorist,687.5496,-94.1914,81.38899,AK47,97,100,96.30187,-62.46299,0,False,True,False,65.03906,0.3515625
ALEX* ;x,Terrorist,690.3273,-96.29935,81.11357,AK47,97,100,18.47314,-21.04615,0,False,True,False,64.6875,359.6484
ALEX* ;x,Terrorist,688.91,-95.96077,81.16538,AK47,97,100,-44.21873,19.28564,0,False,True,False,63.63281,358.9453
ALEX* ;x,Terrorist,684.5206,-93.89954,81.16274,AK47,97,100,-89.68544,43.1979,0,False,True,False,62.92969,358.9453
ALEX* ;x,Terrorist,678.5995,-90.99366,81.07765,AK47,97,100,-120.9767,60.02301,0,False,True,False,62.57813,358.9453
ALEX* ;x,Terrorist,673.7203,-88.62744,81.0032,AK47,97,100,-24.86214,10.86531,0,False,True,False,62.22656,358.9453
ALEX* ;x,Terrorist,674.3631,-88.99393,80.99778,AK47,97,100,31.53487,-16.56132,0,False,True,False,62.22656,358.9453
ALEX* ;x,Terrorist,678.4341,-91.1289,81.03231,AK47,97,100,67.08715,-35.17837,0,False,True,False,62.22656,358.9453
ALEX* ;x,Terrorist,679.6283,-91.75088,81.04958,AK47,97,100,-14.14016,7.48705,0,False,True,False,62.22656,358.9453
ALEX* ;x,Terrorist,677.5803,-90.66649,81.03654,AK47,97,100,-54.93119,29.08543,0,False,True,False,62.22656,358.9453
ALEX* ;x,Terrorist,671.7629,-87.58623,80.98739,AK47,97,100,-102.9928,54.53349,0,False,True,False,62.22656,358.9453
ALEX* ;x,Terrorist,665.7302,-84.39173,80.93646,AK47,97,100,-64.2961,33.98143,0,False,True,False,61.875,358.9453
ALEX* ;x,Terrorist,664.5475,-83.77177,80.92502,AK47,97,100,8.29318,-4.438549,0,False,True,False,61.875,358.9453
ALEX* ;x,Terrorist,667.1737,-85.17908,80.94163,AK47,97,100,60.58863,-32.48967,0,False,True,False,61.875,358.9453
ALEX* ;x,Terrorist,672.4992,-88.04032,80.97811,AK47,97,100,102.6118,-55.24656,0,False,True,False,61.52344,358.9453
ALEX* ;x,Terrorist,676.8102,-90.35677,81.01216,AK47,97,100,46.46461,-24.75595,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,676.684,-90.26678,81.01216,AK47,97,100,-30.5004,16.76962,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,673.2172,-88.36399,80.9985,AK47,97,100,-68.31966,37.48318,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,671.8298,-87.60217,80.99064,AK47,97,100,6.767789,-3.702405,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,674.2739,-88.9417,80.99064,AK47,97,100,50.55543,-27.71067,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,674.8104,-89.23573,81.00639,AK47,97,100,-14.58218,7.99361,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,672.2728,-87.84471,80.99346,AK47,97,100,-60.83836,33.34966,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,667.9652,-85.4834,80.96938,AK47,97,100,-28.77542,15.77379,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,668.35,-85.69433,80.96827,AK47,97,100,26.49627,-14.52438,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,671.6319,-87.49333,80.98671,AK47,97,100,72.7073,-39.85574,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,677.8183,-90.88452,81.02116,AK47,97,100,76.13416,-41.73424,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,679.611,-91.86723,81.02116,AK47,97,100,0,0,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,677.8307,-90.8913,81.02116,AK47,97,100,-48.72242,26.70802,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,672.4311,-87.93137,80.99436,AK47,97,100,-97.60454,53.5036,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,668.2094,-85.61716,80.97076,AK47,97,100,-32.29484,17.70297,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,668.7298,-85.90244,80.96934,AK47,97,100,31.37635,-17.19949,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,672.315,-87.86777,80.98719,AK47,97,100,77.3935,-42.42457,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,675.728,-89.73861,81.00415,AK47,97,100,33.3841,-18.30007,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,674.944,-89.30883,81.00415,AK47,97,100,-37.15837,20.369,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,672.0981,-87.74884,80.99251,AK47,97,100,-44.63939,24.46984,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,672.0691,-87.73289,80.98939,AK47,97,100,25.59434,-14.02997,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,675.5146,-89.62161,81.00724,AK47,97,100,44.62807,-24.46364,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,675.7433,-89.74698,81.00724,AK47,97,100,-19.81232,10.86046,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,672.8788,-88.17677,80.99687,AK47,97,100,-66.06847,36.21656,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,671.3277,-87.32648,80.98723,AK47,97,100,14.0303,-7.690949,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,673.8307,-88.69859,80.98723,AK47,97,100,60.28646,-33.04705,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,677.3307,-90.61717,81.02177,AK47,97,100,42.02045,-23.03423,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,677.0394,-90.45748,81.02013,AK47,97,100,-31.37635,17.19949,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,675.4498,-89.58613,81.01103,AK47,97,100,4.850313,-2.658784,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,676.7866,-90.31889,81.01103,AK47,97,100,28.82788,-15.80249,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,675.8559,-89.80874,81.01103,AK47,97,100,-38.00787,20.83466,0,False,True,False,61.17188,358.9453
ALEX* ;x,Terrorist,672.5159,-87.97608,80.99511,AK47,97,100,-78.15308,42.90587,0,False,True,False,61.17188,359.2969
ALEX* ;x,Terrorist,667.3298,-85.1277,80.96695,AK47,97,100,-78.17509,42.94335,0,False,True,False,60.82031,359.2969
ALEX* ;x,Terrorist,664.4685,-83.61713,80.9421,AK47,97,100,-11.38547,4.279765,0,False,True,False,56.60156,359.2969
ALEX* ;x,Terrorist,664.9774,-83.53913,80.99954,AK47,97,100,18.70735,2.18149,0,False,True,False,49.92188,359.6484
ALEX* ;x,Terrorist,666.9561,-83.45125,81.18994,AK47,97,100,41.67418,-0.2382522,0,False,True,False,37.96875,359.6484
ALEX* ;x,Terrorist,670.84,-83.87205,81.47292,AK47,97,100,65.4716,-12.24625,0,False,True,False,20.39063,358.5938
ALEX* ;x,Terrorist,674.8791,-85.04087,81.65538,AK47,97,100,79.31097,-28.70968,0,False,True,False,7.03125,357.5391
ALEX* ;x,Terrorist,681.317,-86.62634,81.98864,AK47,97,100,100.3255,-19.01417,0,False,True,False,359.6484,356.8359
ALEX* ;x,Terrorist,688.0504,-87.61758,82.43922,AK47,97,100,111.0554,-12.8816,0,False,True,False,3.515625,357.8906
ALEX* ;x,Terrorist,694.1492,-88.00998,82.38206,AK47,97,100,111.7854,-1.804639,0,False,True,False,19.33594,1.757813
ALEX* ;x,Terrorist,701.9522,-87.21232,82.50412,AK47,97,100,109.3754,23.15722,0,False,True,False,45,4.921875
ALEX* ;x,Terrorist,708.9874,-84.43568,82.92902,AK47,97,100,118.0435,63.44845,0,False,True,False,50.97656,5.273438
ALEX* ;x,Terrorist,715.7429,-79.96183,83.61363,AK47,97,100,127.2886,94.39546,0,False,True,False,50.97656,5.273438
ALEX* ;x,Terrorist,725.053,-72.11928,84.65675,AK47,97,100,136.0607,123.7594,0,False,True,False,50.97656,5.273438
ALEX* ;x,Terrorist,733.6036,-63.64545,85.67679,AK47,97,100,128.134,146.584,0,False,True,False,50.97656,5.273438
ALEX* ;x,Terrorist,739.4873,-54.86814,88.84328,AK47,97,100,97.21054,167.7317,292.6184,False,True,False,49.21875,5.976563
ALEX* ;x,Terrorist,746.2649,-43.02957,107.4404,AK47,97,100,92.48943,171.3838,236.3684,False,True,False,52.73437,7.03125
ALEX* ;x,Terrorist,750.7681,-33.27826,119.1704,AK47,97,100,72.59558,184.3884,192.6184,False,True,False,59.76563,7.734375
ALEX* ;x,Terrorist,754.2406,-21.23386,129.6465,AK47,97,100,41.09566,198.7698,142.6184,False,True,False,69.96094,8.085938
ALEX* ;x,Terrorist,755.9085,-6.896253,137.6969,AK47,97,100,11.49147,206.8844,86.36838,False,True,False,78.39844,7.734375
ALEX* ;x,Terrorist,756.0764,6.128479,141.5325,AK47,97,100,-2.087085,209.1121,36.36838,False,True,False,82.26563,6.679688
ALEX* ;x,Terrorist,755.8153,20.84645,142.1121,AK47,97,100,-4.374683,209.4052,-19.88162,False,True,False,82.96875,5.273438
ALEX* ;x,Terrorist,755.5419,33.93428,139.3071,AK47,97,100,-4.374685,209.4052,-69.88162,False,True,False,82.96875,3.515625
ALEX* ;x,Terrorist,755.2684,47.02211,133.377,AK47,97,100,-4.374685,209.4052,-119.8816,False,True,False,82.61719,2.8125
ALEX* ;x,Terrorist,755.0292,58.47396,125.6247,AK47,97,100,-4.374685,209.4052,-163.6316,False,True,False,81.21094,1.757813
ALEX* ;x,Terrorist,754.7216,73.19776,112.1418,AK47,97,100,-4.374685,209.4052,-219.8816,False,True,False,79.10156,0.3515625
ALEX* ;x,Terrorist,754.4481,86.28559,96.83659,AK47,97,100,-4.374685,209.4052,-269.8816,False,True,False,78.39844,359.6484
ALEX* ;x,Terrorist,754.2589,95.345,90.90542,AK47,97,100,-2.863217,137.055,0,False,True,False,78.39844,359.2969
ALEX* ;x,Terrorist,754.363,102.1146,91.09351,AK47,97,100,5.487117,95.06095,0,False,True,False,78.39844,359.2969
ALEX* ;x,Terrorist,754.9229,108.3563,91.17856,Knife,97,100,11.55995,104.9864,0,False,True,False,78.39844,358.9453
ALEX* ;x,Terrorist,755.6961,114.4304,91.1082,Knife,97,100,15.88885,115.241,0,False,True,False,78.75,358.9453
ALEX* ;x,Terrorist,756.9788,122.9332,90.78754,Knife,97,100,19.92374,124.9855,0,False,True,False,78.75,358.9453
ALEX* ;x,Terrorist,758.3065,130.9108,90.4556,Knife,97,100,21.90203,128.1417,0,False,True,False,78.75,358.9453
ALEX* ;x,Terrorist,759.532,137.9137,90.14923,Knife,97,100,22.75442,127.9931,0,False,True,False,78.75,358.9453
ALEX* ;x,Terrorist,761.0342,146.2085,89.68167,AK47,97,100,20.19441,109.961,0,False,True,False,78.75,358.9453
ALEX* ;x,Terrorist,762.1519,152.2195,89.15179,AK47,97,100,20.60343,109.8851,0,False,True,False,78.75,358.9453
ALEX* ;x,Terrorist,763.4525,159.0849,88.56182,AK47,97,100,20.9539,109.8188,0,False,True,False,78.75,358.9453
ALEX* ;x,Terrorist,764.9376,166.8043,88.68285,AK47,97,100,21.23865,109.7641,0,False,True,False,78.75,358.9453
ALEX* ;x,Terrorist,766.1043,172.806,88.80206,AK47,97,100,21.40131,109.7325,0,False,True,False,78.75,358.9453
ALEX* ;x,Terrorist,767.4494,179.6628,88.91962,AK47,97,100,21.64348,109.685,0,False,True,False,78.39844,358.9453
ALEX* ;x,Terrorist,768.8218,187.3984,89.07038,AK47,97,100,11.23328,111.2342,0,False,True,False,75.58594,358.9453
ALEX* ;x,Terrorist,768.7197,194.3756,89.37387,AK47,97,100,-9.86862,111.3636,0,False,True,False,69.60938,359.2969
ALEX* ;x,Terrorist,767.6136,200.3198,89.75981,AK47,97,100,-31.65411,104.9407,0,False,True,False,61.17188,359.2969
ALEX* ;x,Terrorist,764.2757,207.3656,90.47062,AK47,97,100,-57.16964,96.07742,0,False,True,False,52.38281,359.2969
ALEX* ;x,Terrorist,761.5847,211.8882,90.83342,AK47,97,100,-43.74925,73.52355,0,False,True,False,48.51563,359.6484
ALEX* ;x,Terrorist,759.0427,216.1599,91.15116,Knife,97,100,-30.3559,51.01515,0,False,True,False,48.16407,359.6484
ALEX* ;x,Terrorist,758.4683,219.8021,91.22089,Knife,97,100,5.243405,63.40522,0,False,True,False,48.16407,359.6484
ALEX* ;x,Terrorist,759.1895,223.2589,91.13281,Knife,97,100,13.00115,56.78846,0,False,True,False,48.16407,359.6484
ALEX* ;x,Terrorist,760.0558,226.488,91.02453,Knife,97,100,18.25579,44.95585,0,False,True,False,48.16407,359.6484
ALEX* ;x,Terrorist,761.4792,229.2791,90.8466,Knife,97,100,19.66453,37.51046,0,False,True,False,48.16407,359.6484
ALEX* ;x,Terrorist,763.1412,231.8675,90.63885,AK47,97,100,34.47255,48.0252,0,False,True,False,48.16407,359.6484
ALEX* ;x,Terrorist,765.8864,235.4273,90.29571,AK47,97,100,51.04221,63.89683,0,False,True,False,48.16407,359.6484
ALEX* ;x,Terrorist,768.7857,239.0296,89.93329,AK47,97,100,40.12281,49.8506,0,False,True,False,48.16407,359.6484
ALEX* ;x,Terrorist,770.5942,241.2766,89.66734,AK47,97,100,27.77872,34.51368,0,False,True,False,48.16407,359.6484
ALEX* ;x,Terrorist,770.7448,244.1347,89.5558,AK47,97,100,-14.58799,44.80138,0,False,True,False,48.16407,359.6484
ALEX* ;x,Terrorist,768.9649,247.2818,89.68334,AK47,97,100,-38.37921,55.11869,0,False,True,False,48.16407,359.6484
ALEX* ;x,Terrorist,766.3115,250.6245,89.91056,AK47,97,100,-55.65799,65.50964,0,False,True,False,48.16407,359.6484
ALEX* ;x,Terrorist,762.3455,255.9518,90.23983,AK47,97,100,-49.76679,86.28161,0,False,True,False,45,359.2969
ALEX* ;x,Terrorist,759.7627,261.976,90.37443,AK47,97,100,-34.85574,103.4549,0,False,True,False,40.42969,358.9453
ALEX* ;x,Terrorist,758.2819,267.8881,90.37443,AK47,97,100,-21.01763,109.8066,0,False,True,False,35.85938,358.5938
ALEX* ;x,Terrorist,757.455,275.6986,90.23405,AK47,97,100,-4.790339,111.6973,0,False,True,False,31.28906,357.8906
ALEX* ;x,Terrorist,757.5685,282.6824,90.00163,AK47,97,100,6.458085,111.6133,0,False,True,False,29.53125,357.5391
ALEX* ;x,Terrorist,758.1646,288.7662,89.73699,AK47,97,100,13.99364,110.9208,0,False,True,False,28.125,357.5391
ALEX* ;x,Terrorist,759.4388,296.522,89.33535,AK47,97,100,20.91249,109.8267,0,False,True,False,27.42188,357.1875
ALEX* ;x,Terrorist,760.4423,303.4272,89.08069,AK47,97,100,6.218186,111.6269,0,False,True,False,27.42188,357.1875
ALEX* ;x,Terrorist,760.2064,309.5308,89.40934,AK47,97,100,-11.38292,111.219,0,False,True,False,27.42188,357.1875
ALEX* ;x,Terrorist,758.7738,317.2542,90.05782,AK47,97,100,-26.49471,108.6152,0,False,True,False,27.07031,357.1875
ALEX* ;x,Terrorist,757.1241,323.0399,90.6427,AK47,97,100,-29.85578,99.17579,0,False,True,False,27.07031,357.1875
ALEX* ;x,Terrorist,756.4919,326.5491,90.93382,AK47,97,100,8.530734,5.193169,0,False,True,False,27.07031,357.8906
ALEX* ;x,Terrorist,757.1359,325.8211,90.78554,AK47,97,100,5.660872,-7.23532,0,False,True,False,26.71875,358.5938
ALEX* ;x,Terrorist,757.1837,325.76,90.77412,AK47,97,100,0,0,0,False,True,False,26.71875,359.2969
ALEX* ;x,Terrorist,757.1837,325.76,90.77412,AK47,97,100,0,0,0,False,True,False,26.71875,359.6484
ALEX* ;x,Terrorist,757.2737,325.5831,90.74945,AK47,97,100,7.250287,-14.26301,0,False,True,False,27.07031,1.054688
ALEX* ;x,Terrorist,758.3249,323.5178,90.4612,AK47,97,100,28.21652,-55.38253,0,False,True,False,27.07031,2.109375
ALEX* ;x,Terrorist,761.3185,317.6553,89.64134,AK47,97,100,53.06732,-103.7557,0,False,True,False,27.07031,3.867188
ALEX* ;x,Terrorist,765.2315,310.0163,88.57093,AK47,97,100,69.32927,-135.176,0,False,True,False,27.42188,5.625
ALEX* ;x,Terrorist,769.3749,301.9578,87.92346,AK47,97,100,80.20744,-155.6917,0,False,True,False,27.42188,5.976563
ALEX* ;x,Terrorist,775.4406,290.2128,87.53229,AK47,97,100,90.56898,-175.1372,0,False,True,False,27.42188,4.570313
ALEX* ;x,Terrorist,779.486,280.1755,87.34027,AK47,97,100,57.70298,-189.8094,0,False,True,False,28.47656,1.757813
ALEX* ;x,Terrorist,781.8951,267.808,87.42562,AK47,97,100,25.60294,-203.6818,0,False,True,False,31.28906,359.6484
ALEX* ;x,Terrorist,782.2847,254.7431,87.78521,AK47,97,100,-13.39897,-170.3856,0,False,True,False,33.04688,358.5938
ALEX* ;x,Terrorist,780.2426,246.3206,88.30367,AK47,97,100,-42.58855,-99.902,0,False,True,False,33.39844,358.5938
ALEX* ;x,Terrorist,777.1055,241.8454,88.83566,AK47,97,100,-67.50622,-69.48505,0,False,True,False,33.75,358.2422
ALEX* ;x,Terrorist,771.668,236.776,89.573,AK47,97,100,-84.01579,-73.76033,0,False,True,False,34.45313,358.2422
ALEX* ;x,Terrorist,767.0004,232.8272,90.15645,AK47,97,100,-86.19501,-71.20154,0,False,True,False,34.80469,358.2422
ALEX* ;x,Terrorist,761.2463,228.2229,90.87571,Knife,97,100,-96.15799,-75.44568,0,False,True,False,35.15625,358.2422
ALEX* ;x,Terrorist,754.1624,222.7726,91.76121,Knife,97,100,-103.5052,-78.65536,0,False,True,False,35.50781,358.2422
ALEX* ;x,Terrorist,749.502,218.0787,92.34375,Knife,97,100,-66.50986,-90.10482,0,False,True,False,35.85938,358.2422
