Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
ALEX* ;x,Terrorist,-1655.52,378.79,-63.96875,Deagle,100,100,0,0,0,False,True,False,41.13281,30.23438
ALEX* ;x,Terrorist,94.69123,785.1918,71.86796,Knife,100,100,181.123,-66.3437,0,False,True,False,339.2578,27.07031
ALEX* ;x,Terrorist,104.1109,780.0355,72.90299,Knife,100,100,165.7632,-113.6159,0,False,True,False,337.1484,30.23438
ALEX* ;x,Terrorist,116.9535,771.954,74.2803,Knife,100,100,194.2122,-116.8901,0,False,True,False,332.9297,37.61719
ALEX* ;x,Terrorist,127.213,765.7791,75.29123,Knife,100,100,143.0482,-86.09615,0,False,True,False,331.5234,44.64844
ALEX* ;x,Terrorist,127.8475,761.7087,75.24133,Knife,100,100,0,-65.85863,0,False,True,False,332.2266,50.625
ALEX* ;x,Terrorist,127.8475,758.0667,75.1257,Knife,100,100,0,-40.54613,0,False,True,False,332.9297,56.60156
ALEX* ;x,Terrorist,127.8475,756.3235,75.07037,Knife,100,100,0,-18.04613,0,False,True,False,332.2266,62.22656
ALEX* ;x,Terrorist,127.2413,756.2358,74.99181,Knife,100,100,-27.56866,15.92761,0,False,True,False,333.2813,61.17188
ALEX* ;x,Terrorist,124.6326,760.2382,74.79279,Knife,100,100,-47.27893,87.18533,0,False,True,False,338.9063,53.78907
ALEX* ;x,Terrorist,121.3678,766.9532,74.59785,Knife,100,100,-47.32074,105.4622,0,False,True,False,344.1797,46.40625
ALEX* ;x,Terrorist,119.1403,771.9175,74.49826,Knife,100,100,-36.21235,80.70528,0,False,True,False,344.8828,45.70313
ALEX* ;x,Terrorist,117.0323,776.6155,74.43619,Knife,100,100,-25.30753,56.40208,0,False,True,False,342.0703,45.70313
ALEX* ;x,Terrorist,115.7744,779.4189,74.31853,Knife,100,100,-16.09655,35.87385,0,False,True,False,337.8516,44.29688
ALEX* ;x,Terrorist,115.146,780.8195,74.26694,Knife,100,100,-8.03694,17.91166,0,False,True,False,333.9844,42.53906
ALEX* ;x,Terrorist,114.9582,781.238,74.2533,Knife,100,100,0,0,0,False,True,False,332.9297,37.61719
ALEX* ;x,Terrorist,114.9582,781.238,74.2533,Knife,100,100,0,0,0,False,True,False,352.6172,26.36719
ALEX* ;x,Terrorist,115.2418,779.3552,74.23997,Knife,100,100,15.31252,-56.56925,0,False,True,False,29.53125,18.63281
ALEX* ;x,Terrorist,118.0033,773.4349,74.42039,Knife,100,100,38.14849,-108.3127,0,False,True,False,67.5,12.30469
ALEX* ;x,Terrorist,119.2348,765.0063,74.28833,Knife,100,100,8.945739,-154.0818,0,False,True,False,79.10156,6.679688
ALEX* ;x,Terrorist,119.3305,755.5622,73.99809,Knife,100,100,-1.62797,-185.5107,0,False,True,False,81.5625,4.570313
ALEX* ;x,Terrorist,119.3305,741.3537,73.54702,Deagle,100,100,0,-212.1907,0,False,True,False,81.21094,3.867188
ALEX* ;x,Terrorist,119.3672,727.6025,73.39295,Deagle,100,100,4.707133,-224.5469,0,False,True,False,72.77344,4.570313
ALEX* ;x,Terrorist,120.4356,715.218,73.72182,Deagle,100,100,34.41517,-223.7742,0,False,True,False,52.73437,5.625
ALEX* ;x,Terrorist,124.4902,699.7502,74.58215,Deagle,100,100,68.48725,-219.5666,0,False,True,False,23.20313,4.921875
ALEX* ;x,Terrorist,128.187,687.7281,75.25969,Deagle,100,100,64.55122,-220.7558,0,False,True,False,7.734375,3.515625
ALEX* ;x,Terrorist,132.8537,672.2545,75.95969,Deagle,100,100,79.89182,-215.6787,0,False,True,False,358.9453,2.8125
ALEX* ;x,Terrorist,138.7579,659.1561,76.80637,Deagle,100,100,104.2876,-204.9978,0,False,True,False,357.5391,2.8125
ALEX* ;x,Terrorist,144.9442,648.2075,77.229,Deagle,100,100,119.1176,-196.7511,0,False,True,False,358.2422,2.109375
ALEX* ;x,Terrorist,153.8838,634.7349,77.1227,Deagle,100,100,132.8434,-187.7568,0,False,True,False,358.9453,0.3515625
